TransactionID,CustomerID,LocationNormalized,CustAccountBalance,TransactionAmount (INR),spend_balance_ratio
T199553,C4913788,DELHI,1.65,20000.0,12121.212121212122
T186696,C3026189,PARBHANI,0.06,721.0,12016.666666666668
T180483,C2720773,CHENNAI,0.05,600.0,12000.0
T180864,C7120739,CHENNAI,0.05,600.0,12000.0
T184879,C6120746,CHENNAI,0.05,600.0,12000.0
T184959,C4020754,CHENNAI,0.05,600.0,12000.0
T700324,C3837675,DERA BASSI,0.04,480.0,12000.0
T750464,C5361154,MUMBAI,0.75,9000.0,12000.0
T31624,C4318823,THANE,0.01,119.22,11922.0
T79860,C7132631,GURGAON,0.02,238.2,11910.0
T378220,C7616452,TRISSUR,0.39,4634.0,11882.051282051281
T893745,C3616418,TRISSUR,0.39,4620.48,11847.384615384613
T842672,C7910263,NEW DELHI,0.19,2247.0,11826.315789473683
T70073,C6028472,NEAR BATA MORE KOLKATA,0.11,1300.0,11818.181818181818
T918197,C4830556,BHOPAL,0.12,1415.0,11791.666666666668
T613169,C7135592,NOIDA,0.85,10000.0,11764.705882352942
T1032940,C6939990,HAMIRPUR,0.89,10442.0,11732.58426966292
T605969,C3527425,NASHIK,2.1,24500.0,11666.666666666666
T24695,C6437550,MUMBAI,0.14,1626.0,11614.285714285714
T573958,C1636665,DELHI,1.8,20720.58,11511.433333333334
T118559,C5651948,BHAJAN PURA DELHI,0.22,2500.0,11363.636363636364
T415374,C5210752,KARNAL,0.08,900.0,11250.0
T76860,C4832612,GURGAON,0.02,225.0,11250.0
T928073,C7139365,BANGALORE,0.02,225.0,11250.0
T930467,C8139317,BANGALORE,0.02,225.0,11250.0
T993625,C4225962,PANIPAT,2.23,25000.0,11210.762331838565
T501497,C1839371,BANGALORE,0.02,224.0,11200.0
T469904,C6042777,GURGAON,0.31,3452.0,11135.483870967742
T139388,C7825852,BHOPAL,0.76,8453.11,11122.513157894737
T761922,C6939721,NEW DELHI,0.83,9200.0,11084.33734939759
T406625,C2428278,GURGAON,0.02,221.0,11050.0
T217941,C3642978,BANDRA EAST MUMBAI,0.19,2099.0,11047.368421052632
T819278,C9027780,DELHI,0.1,1100.0,11000.0
T466277,C5011323,FARIDABAD,0.03,329.0,10966.666666666668
T237424,C4720719,MUMBAI,0.01,109.0,10900.0
T726467,C6827769,GURGAON,0.07,755.0,10785.714285714284
T515679,C6031619,MUMBAI,0.93,9969.0,10719.354838709676
T766565,C7342660,NAMAKKAL,0.14,1499.0,10707.142857142857
T247127,C5153154,MUMBAI,0.25,2670.5,10682.0
T472131,C4711339,FARIDABAD,0.03,320.0,10666.666666666668
T247704,C1741957,DELHI,1.61,17000.0,10559.006211180124
T751379,C2442915,NEW DELHI,0.19,2000.0,10526.315789473683
T375970,C6232628,GURGAON,0.02,210.0,10500.0
T666784,C2736211,CALICUT,0.18,1880.0,10444.444444444445
T359326,C7240552,NAGPUR,0.29,3006.96,10368.827586206897
T78509,C2941174,CHENNAI,0.58,6000.0,10344.827586206897
T412663,C7738440,VADODARA,1.34,13800.0,10298.507462686566
T27151,C2734427,ZIRAKPUR,0.78,8000.0,10256.410256410256
T1030109,C7241724,MUMBAI,0.01,102.0,10200.0
T226436,C5137648,DERA BASSI,0.04,404.0,10100.0
T880401,C2822422,BANGALORE,0.19,1907.0,10036.842105263158
T559828,C4632044,PUNE,2.02,20212.0,10005.940594059406
T1008728,C1325041,DEHRADUN,0.01,100.0,10000.0
T1026312,C2721612,LUDHIANA,0.01,100.0,10000.0
T15375,C8221677,LUDHIANA,0.01,100.0,10000.0
T183238,C4111316,FARIDABAD,0.03,300.0,10000.0
T223626,C5132658,GURGAON,0.02,200.0,10000.0
T249894,C2211357,FARIDABAD,0.03,300.0,10000.0
T490128,C6511390,FARIDABAD,0.03,300.0,10000.0
T491082,C3734936,MUMBAI,0.5,5000.0,10000.0
T495439,C7921664,LUDHIANA,0.01,100.0,10000.0
T561426,C1021653,LUDHIANA,0.01,100.0,10000.0
T594486,C3521690,LUDHIANA,0.01,100.0,10000.0
T60183,C1771574,THANE,0.01,100.0,10000.0
T932713,C5925033,DEHRADUN,0.01,100.0,10000.0
T957030,C6939840,DELHI,0.01,100.0,10000.0
T487885,C7335531,HUBLI,0.87,8696.0,9995.402298850575
T374098,C5491082,INDORE,0.12,1195.0,9958.333333333334
T719143,C8832622,GURGAON,0.02,199.0,9950.0
T184944,C7020765,CHENNAI,0.05,490.0,9800.0
T923500,C3942984,NEW DELHI,0.19,1841.0,9689.473684210527
T184952,C2620712,CHENNAI,0.05,480.0,9600.0
T455058,C2537676,DERA BASSI,0.04,383.0,9575.0
T828085,C1926715,MUMBAI,0.01,95.0,9500.0
T624655,C6410234,NEW DELHI,0.19,1799.0,9468.421052631578
T1014683,C7826367,MEERUT,1.51,14265.0,9447.019867549669
T183870,C2220740,CHENNAI,0.05,470.0,9400.0
T221050,C8037668,DERA BASSI,0.04,375.0,9375.0
T421563,C8039285,PUNE,0.04,375.0,9375.0
T462601,C7611329,FARIDABAD,0.03,280.0,9333.333333333334
T723067,C1461174,MUMBAI,0.75,7000.0,9333.333333333334
T18164,C6718419,INDORE,2.69,25000.0,9293.68029739777
T217389,C4920759,CHENNAI,0.05,463.0,9260.0
T253931,C3526512,JAJPUR,0.05,460.0,9200.0
T734816,C1018974,NELLORE,0.03,276.0,9200.0
T52161,C3640476,KANCHIPURAM,0.64,5850.0,9140.625
T1035613,C7037637,DERA BASSI,0.04,364.0,9100.0
T436461,C1916768,TANENGLONG,1.09,9894.0,9077.064220183485
T427149,C2921238,NOIDA,0.32,2895.0,9046.875
T215477,C5920780,CHENNAI,0.05,450.0,9000.0
T420261,C1032641,GURGAON,0.02,180.0,9000.0
T807748,C5539271,PUNE,0.04,360.0,9000.0
T676972,C7735622,NEW DELHI,0.07,625.0,8928.571428571428
T182461,C8820766,CHENNAI,0.05,445.0,8900.0
T47577,C1337583,DELHI,0.35,3111.5,8890.0
T217952,C4815864,EAST KHASI HILLLS,0.72,6357.0,8829.166666666668
T337432,C1871523,THANE,0.01,88.0,8800.0
T421035,C1627160,DELHI,0.04,350.0,8750.0
T127518,C1142485,MUMBAI,0.65,5686.0,8747.692307692307
T206291,C7831776,NEW DELHI,3.1,27000.0,8709.677419354839
T822391,C1834754,EAST MUMBAI,0.42,3653.92,8699.809523809525
T323413,C5486232,BAREILLY,0.23,2000.0,8695.652173913044
T208619,C3016829,JUNAGADH,0.29,2500.0,8620.689655172415
T583397,C2423089,DELHI,2.5,21416.1,8566.439999999999
T199290,C8222859,NOIDA,0.69,5884.0,8527.536231884058
T1000707,C3132622,BEHROR,0.47,3997.0,8504.255319148937
T349459,C3937611,DERA BASSI,0.04,340.0,8500.0
T349727,C3437686,DERA BASSI,0.04,340.0,8500.0
T352743,C6837682,DERA BASSI,0.04,340.0,8500.0
T166332,C7580181,VODAFONE STORE MUMBAI,0.29,2460.0,8482.758620689656
T115434,C1928949,MADURAI,0.09,757.5,8416.666666666668
T623965,C3822813,NOIDA,0.69,5800.0,8405.797101449276
T240604,C6865743,GURGAON,0.6,5000.0,8333.333333333334
T463750,C8049912,PARK MAHAPE NAVI MUMBAI,0.13,1083.0,8330.76923076923
T337562,C2113130,KARNAL,0.71,5898.0,8307.042253521127
T131125,C8213633,MUMBAI,0.06,497.0,8283.333333333334
T221697,C4620771,CHENNAI,0.05,410.0,8200.0
T647290,C3728413,NEAR BATA MORE KOLKATA,0.11,900.0,8181.818181818182
T819623,C2439012,NEW DELHI,0.19,1525.0,8026.315789473684
T309061,C8928492,NEAR BATA MORE KOLKATA,0.11,880.18,8001.636363636363
T177406,C3220751,CHENNAI,0.05,400.0,8000.0
T180846,C4829214,BANGALORE,0.05,400.0,8000.0
T181358,C8029240,BANGALORE,0.05,400.0,8000.0
T155058,C2142640,CHANDIGARH,0.05,399.5,7990.0
T377628,C3310936,BANGALORE,0.24,1909.5,7956.25
T313872,C5135917,TEZPUR,0.02,159.0,7950.0
T812122,C3342791,GURGAON,0.31,2450.0,7903.225806451613
T196074,C3128482,NEAR BATA MORE KOLKATA,0.11,865.79,7870.818181818181
T826503,C5012936,TIRUPATHI,0.15,1179.0,7860.0
T406191,C8633266,SOUTHALL,4.71,36710.0,7794.055201698514
T13709,C1732760,VADODARA VADODARA,2.54,19786.0,7789.763779527559
T947612,C4090942,CHENNAI,1.42,10989.0,7738.732394366198
T377813,C2316464,TRISSUR,0.39,3015.89,7733.051282051281
T1038783,C7428643,SURAT,0.13,1000.0,7692.307692307692
T251827,C5528669,SURAT,0.13,1000.0,7692.307692307692
T403445,C1428627,SURAT,0.13,1000.0,7692.307692307692
T431779,C1828618,SURAT,0.13,1000.0,7692.307692307692
T498181,C8928648,SURAT,0.13,1000.0,7692.307692307692
T739426,C2413682,NEW DELHI,0.39,3000.0,7692.307692307692
T935757,C4741285,MANDIR KOLKATA,0.57,4350.0,7631.578947368422
T959398,C2410766,KARNAL,0.08,606.9,7586.25
T909689,C4834617,BANGALORE,0.79,5990.0,7582.278481012658
T117964,C2760035,MUMBAI,0.34,2577.0,7579.411764705882
T346179,C9037690,DERA BASSI,0.04,303.0,7575.0
T1033551,C5626518,NOIDA,0.41,3104.0,7570.731707317073
T1035616,C6826545,NOIDA,0.41,3104.0,7570.731707317073
T776937,C6528179,ERODE,0.38,2868.99,7549.973684210526
T652783,C4136725,NEW DELHI,0.19,1425.0,7500.0
T894896,C5810246,GURGAON,0.02,150.0,7500.0
T304006,C4352974,KOLKATA,0.1,747.5,7475.0
T906893,C5452926,KOLKATA,0.1,747.5,7475.0
T447144,C2819583,MUMBAI,0.13,969.0,7453.846153846153
T895945,C6770128,JODHPUR,0.47,3500.0,7446.808510638299
T428797,C2034087,KOLKATA,0.49,3630.0,7408.163265306122
T171763,C2317146,MUMBAI,0.03,222.0,7400.0
T246204,C2642415,MUMBAI,0.65,4798.0,7381.538461538461
T913889,C7437560,DELHI,0.35,2583.0,7380.000000000001
T59943,C4441517,THANE,0.46,3375.0,7336.95652173913
T784715,C4297427,GURGAON,4.09,30000.0,7334.963325183375
T784992,C8097452,GURGAON,4.09,30000.0,7334.963325183375
T535291,C1737636,DERA BASSI,0.04,293.0,7325.0
T553591,C7937647,DERA BASSI,0.04,293.0,7325.0
T553792,C8137629,DERA BASSI,0.04,293.0,7325.0
T555516,C3837613,DERA BASSI,0.04,293.0,7325.0
T1043254,C1513739,AHMEDABAD,1.26,9187.0,7291.269841269841
T1041940,C1729645,TALUK KANCHEEPURAM DIST,0.07,510.0,7285.714285714285
T356895,C5537666,DERA BASSI,0.04,290.0,7250.0
T986540,C6737649,DERA BASSI,0.04,290.0,7250.0
T470557,C2310158,GURGAON,0.35,2523.0,7208.571428571429
T493092,C6933215,SOUTHALL,4.71,33800.0,7176.2208067940555
T240086,C3497644,NASHIK,0.4,2864.37,7160.924999999999
T208585,C6427758,GURGAON,0.07,500.0,7142.857142857142
T584616,C3635650,NEW DELHI,0.07,500.0,7142.857142857142
T859631,C3225666,VISAKHAPATNAM,0.5,3570.0,7140.0
T953897,C4778058,NASHIK,0.15,1068.0,7120.0
T671604,C8742445,MUMBAI,0.65,4621.92,7110.6461538461535
T53726,C8083122,COIMBATORE,0.89,6305.0,7084.269662921348
T115049,C5039055,NEW DELHI,0.19,1345.0,7078.9473684210525
T457866,C6990918,CHENNAI,1.42,10000.0,7042.253521126761
T250929,C6613572,MUMBAI,0.27,1898.0,7029.62962962963
T221176,C1937665,DERA BASSI,0.04,280.0,7000.0
T743167,C2726536,NOIDA,0.41,2865.95,6990.121951219512
T868556,C7135825,LUDHIANA,0.05,349.0,6980.0
T797591,C5032611,WARANGAL,0.01,69.0,6900.0
T999129,C5232624,WARANGAL,0.01,69.0,6900.0
T555231,C3439032,NEW DELHI,0.19,1306.0,6873.684210526316
T494097,C4042253,DELHI,0.07,480.0,6857.142857142857
T898482,C2136385,SANT RAVIDAS NAGAR,0.19,1300.0,6842.105263157895
T992812,C8942455,MUMBAI,0.65,4431.0,6816.923076923077
T205544,C2284585,THRISSUR,0.02,136.0,6800.0
T319279,C3040130,CHANDIGARH,0.15,1020.0,6800.0
T245068,C5419319,SILVASSA,0.34,2300.0,6764.7058823529405
T513730,C8835937,TEZPUR,0.02,135.0,6750.0
T691861,C2335930,TEZPUR,0.02,135.0,6750.0
T305614,C8020473,BANGALORE,0.48,3225.0,6718.75
T389533,C2739036,NEW DELHI,0.19,1275.0,6710.526315789473
T724733,C5634987,MUMBAI,0.5,3347.0,6694.0
T77904,C3829843,ANANTAPUR,0.13,870.0,6692.307692307692
T263531,C4011354,FARIDABAD,0.03,200.0,6666.666666666667
T505788,C2038954,JAIPUR,0.57,3800.0,6666.666666666667
T779012,C7818576,INDORE,0.06,400.0,6666.666666666667
T465146,C5120825,MUMBAI,0.37,2440.0,6594.594594594595
T959012,C1037422,DELHI,0.39,2553.0,6546.153846153846
T984946,C7863618,BANKA,2.44,15966.0,6543.44262295082
T24613,C1639241,PUNE,0.04,260.0,6500.0
T759085,C8037678,DERA BASSI,0.04,260.0,6500.0
T760360,C2737655,DERA BASSI,0.04,260.0,6500.0
T761557,C8937623,DERA BASSI,0.04,260.0,6500.0
T218504,C7531758,NEW DELHI,3.1,20000.0,6451.612903225806
T545059,C9012385,VISAKHAPATNAM,0.54,3471.0,6427.777777777777
T526037,C2233163,INDORE,2.28,14600.0,6403.508771929825
T1038368,C1711943,JHANSI,0.01,64.0,6400.0
T119465,C4238828,GORAKHPUR,0.33,2111.0,6396.969696969697
T428178,C8237533,MUMBAI,0.14,884.51,6317.928571428571
T356423,C7030690,CHENNAI,1.11,7000.0,6306.3063063063055
T562887,C7736369,SANT RAVIDAS NAGAR,0.19,1198.0,6305.263157894737
T1038366,C1211952,JHANSI,0.01,63.0,6300.0
T240376,C4134550,NEW DELHI,0.29,1824.0,6289.6551724137935
T398695,C5137558,DELHI,0.35,2190.0,6257.142857142858
T216058,C5810217,GURGAON,0.02,125.0,6250.0
T565845,C6427632,GURGAON,0.32,2000.0,6250.0
T89844,C5810262,GURGAON,0.02,125.0,6250.0
T239727,C5997617,NASHIK,0.4,2499.0,6247.5
T675879,C5137645,DERA BASSI,0.04,248.0,6200.0
T802268,C7340026,SALEM,0.3,1858.0,6193.333333333334
T677683,C3974315,GHAZIABAD,0.89,5500.0,6179.775280898876
T111552,C8233382,DELHI,0.81,5000.0,6172.839506172839
T182682,C2820739,CHENNAI,0.05,308.0,6160.0
T627029,C8120266,PALI,0.27,1660.0,6148.148148148148
T586220,C3664968,DEHRADUN,0.08,491.0,6137.5
T5319,C6013886,VARNASI,0.4,2449.3,6123.25
T936775,C3514050,SRIKAKULAM,0.76,4648.0,6115.789473684211
T897613,C3126530,NOIDA,0.41,2500.0,6097.5609756097565
T347552,C4128172,NANDED,0.14,853.0,6092.857142857142
T104437,C6823771,CHENNAI,0.11,670.0,6090.909090909091
T369084,C1734557,NEW DELHI,0.1,606.9,6068.999999999999
T232053,C3323230,GAUTAM BUDDHA NAGAR,0.29,1754.0,6048.275862068966
T377719,C4416438,TRISSUR,0.39,2350.0,6025.641025641025
T176761,C4220712,CHENNAI,0.05,300.0,6000.0
T183860,C3820759,CHENNAI,0.05,300.0,6000.0
T22122,C4637691,DERA BASSI,0.04,240.0,6000.0
T739447,C7734937,MUMBAI,0.5,2997.0,5994.0
T356170,C8742777,GURGAON,0.31,1850.0,5967.741935483871
T233775,C2214464,NELLORE,0.45,2682.56,5961.2444444444445
T141712,C1739180,ALIGARH,0.05,297.0,5940.0
T405865,C2928652,GHAZIABAD,3.38,20015.0,5921.597633136095
T597502,C1090947,CHENNAI,1.42,8400.0,5915.492957746479
T822707,C2610285,GURGAON,0.02,118.0,5900.0
T409410,C5429061,MORADABAD,0.14,820.0,5857.142857142857
T955734,C6024152,KARNAL,0.36,2090.0,5805.555555555556
T227759,C5286236,BAREILLY,0.23,1334.0,5800.0
T268848,C6297617,NASHIK,0.4,2308.0,5770.0
T1023544,C7035548,NOIDA,0.85,4893.88,5757.505882352942
T932776,C6120247,DELHI,0.12,690.0,5750.0
T484743,C8142512,GURGAON,0.47,2700.0,5744.68085106383
T924124,C8223845,LUDHIANA,0.54,3094.0,5729.62962962963
T384017,C1716467,TRISSUR,0.39,2215.0,5679.48717948718
T41253,C2339256,PUNE,0.04,227.0,5675.0
T468849,C2424148,DAVANGERE,0.16,900.0,5625.0
T61670,C3431775,FARIDABAD,0.57,3191.0,5598.245614035088
T391057,C6842751,GURGAON,0.31,1734.0,5593.548387096775
T948366,C7742774,GURGAON,0.31,1734.0,5593.548387096775
T113407,C6113143,KARNAL,0.71,3969.0,5590.140845070423
T898240,C4522439,BANGALORE,0.19,1057.0,5563.157894736842
T317927,C5518530,THANE,0.2,1110.0,5550.0
T69740,C7234530,NEW DELHI,0.29,1600.0,5517.241379310345
T227045,C8913927,THANE,0.02,110.0,5500.0
T440651,C4812447,PANIPAT,0.01,55.0,5500.0
T170311,C8739336,NEW DELHI,0.23,1256.0,5460.869565217391
T130975,C6013019,PRAKASAM DIST (AP),0.36,1962.0,5450.0
T559,C1137841,NEW DELHI,0.07,380.0,5428.571428571428
T558976,C1739748,NEW DELHI,0.83,4504.0,5426.506024096386
T866102,C8521744,BANGALORE,3.97,21499.0,5415.36523929471
T374251,C2823025,GURGAON,0.78,4222.42,5413.358974358975
T177356,C7928672,SURAT,0.13,700.0,5384.615384615385
T396932,C5228676,SURAT,0.13,700.0,5384.615384615385
T515503,C6531683,MUMBAI,0.93,4999.0,5375.268817204301
T176059,C2917790,PATNA,0.75,4013.0,5350.666666666667
T684598,C1810616,KOLLAM,0.49,2611.37,5329.326530612245
T58754,C8134670,FARIDKOT,0.14,745.0,5321.428571428571
T545971,C3922347,NEW DELHI,0.94,5000.0,5319.148936170213
T598649,C7228683,SURAT,0.13,690.0,5307.692307692308
T503996,C6122413,BANGALORE,0.19,1000.0,5263.157894736842
T506493,C2722477,BANGALORE,0.19,1000.0,5263.157894736842
T642540,C5636772,NEW DELHI,0.19,1000.0,5263.157894736842
T832223,C9034988,MUMBAI,0.5,2600.0,5200.0
T430810,C5745529,ERODE,0.35,1808.0,5165.714285714286
T436341,C2665929,DOMBIVALI,0.68,3500.0,5147.058823529412
T415366,C8227813,MUMBAI,0.07,360.0,5142.857142857142
T287535,C4051429,COIMBATORE,0.39,2000.0,5128.205128205128
T288622,C1551423,COIMBATORE,0.39,2000.0,5128.205128205128
T295367,C5351468,COIMBATORE,0.39,2000.0,5128.205128205128
T326965,C3851452,COIMBATORE,0.39,2000.0,5128.205128205128
T340813,C7551462,COIMBATORE,0.39,2000.0,5128.205128205128
T341446,C3351432,COIMBATORE,0.39,2000.0,5128.205128205128
T247918,C5817433,NOIDA,0.87,4450.0,5114.942528735633
T334299,C6228622,GHAZIABAD,3.38,17250.0,5103.550295857988
T228104,C4660032,MUMBAI,0.34,1717.0,5050.0
T152914,C3760128,KOTA,0.1,500.0,5000.0
T185059,C9020747,CHENNAI,0.05,250.0,5000.0
T236903,C4225661,NASHIK,0.01,50.0,5000.0
T25925,C6532046,NAVI MUMBAI,0.82,4100.0,5000.0
T353854,C5637632,DERA BASSI,0.04,200.0,5000.0
T38180,C6329227,BANGALORE,0.05,250.0,5000.0
T585446,C5632626,WARANGAL,0.01,50.0,5000.0
T656305,C3332622,WARANGAL,0.01,50.0,5000.0
T722161,C4532650,WARANGAL,0.01,50.0,5000.0
T8553,C1219432,KOLAR,0.01,50.0,5000.0
T870018,C7637664,BANGALORE,0.01,50.0,5000.0
T902582,C4210234,GURGAON,0.02,100.0,5000.0
T904200,C1637641,BANGALORE,0.01,50.0,5000.0
T922794,C3437690,BANGALORE,0.01,50.0,5000.0
T930623,C2037647,BANGALORE,0.01,50.0,5000.0
T921188,C8922219,DELHI,0.07,350.0,4999.999999999999
T262285,C2323986,DELHI,0.29,1448.0,4993.103448275862
T205269,C7323231,GAUTAM BUDDHA NAGAR,0.29,1439.0,4962.068965517242
T166229,C6924868,NOIDA,2.63,13040.0,4958.174904942966
T434179,C7465971,DOMBIVALI,0.68,3350.0,4926.470588235294
T423480,C5927145,GHAZIABAD,0.38,1869.0,4918.421052631579
T566322,C8430930,PUNE,10.22,50000.0,4892.367906066536
T244502,C5214464,NELLORE,0.45,2198.0,4884.444444444444
T35786,C4575450,GUNTUR,0.45,2195.0,4877.777777777777
T288031,C3620674,KARIMNAGAR,0.35,1706.0,4874.285714285715
T241966,C6956959,EAST GODAVARI,1.28,6200.0,4843.75
T449557,C7210850,NEW DELHI,1.55,7500.0,4838.709677419355
T734339,C3422435,BANGALORE,0.19,915.0,4815.789473684211
T115208,C6617667,BANGALORE,0.41,1972.0,4809.756097560976
T257419,C6840549,BANGALORE,0.05,240.0,4800.0
T885161,C4324192,DAVANGERE,0.16,764.95,4780.9375
T963307,C6635233,DURG,0.48,2290.0,4770.833333333334
T223378,C3720389,MUMBAI,1.05,5000.0,4761.9047619047615
T441875,C6130730,VARANASI,1.18,5569.0,4719.491525423729
T306530,C4237957,PUNE,6.19,29145.0,4708.400646203554
T351762,C1533679,NOIDA,0.44,2070.0,4704.545454545455
T353014,C2133632,NOIDA,0.44,2070.0,4704.545454545455
T614882,C1832025,PUNE,2.02,9500.0,4702.970297029703
T70276,C4237956,MUMBAI,10.65,50000.0,4694.835680751174
T245220,C8636353,SANT RAVIDAS NAGAR,0.19,890.0,4684.210526315789
T496421,C3734989,MUMBAI,0.5,2340.0,4680.0
T329416,C5941865,SOUTH 24 PARGANS,0.85,3969.0,4669.411764705883
T859846,C7025679,VISAKHAPATNAM,0.5,2333.0,4666.0
T909089,C7752926,KOLKATA,0.1,465.08,4650.799999999999
T586872,C8723068,AHMEDABAD,0.65,3020.0,4646.153846153846
T589226,C8436930,SHIVAMOGGA,0.2,928.0,4640.0
T435993,C7761129,GURGAON,0.04,184.0,4600.0
T866475,C1624285,BANGALORE,0.05,230.0,4600.0
T140556,C1430456,MUMBAI,5.46,25000.0,4578.754578754579
T308384,C4130413,MUMBAI,5.46,25000.0,4578.754578754579
T302207,C4052923,KOLKATA,0.1,455.65,4556.499999999999
T991568,C6957744,JUNCTON VISAKHAPATNAM,1.11,5000.0,4504.504504504504
T546427,C6032622,WARANGAL,0.01,45.0,4500.0
T555521,C4332665,WARANGAL,0.01,45.0,4500.0
T684707,C8532634,WARANGAL,0.01,45.0,4500.0
T696910,C8532684,WARANGAL,0.01,45.0,4500.0
T742300,C2732691,WARANGAL,0.01,45.0,4500.0
T783233,C2832611,WARANGAL,0.01,45.0,4500.0
T923725,C7532689,WARANGAL,0.01,45.0,4500.0
T36458,C8715482,BARNALA,0.87,3900.0,4482.758620689655
T871832,C8337488,GHAZIABAD,0.77,3451.0,4481.818181818182
T355678,C2890935,CHENNAI,1.42,6350.0,4471.830985915493
T183497,C2823967,DELHI,0.29,1296.0,4468.9655172413795
T188870,C8823938,DELHI,0.29,1296.0,4468.9655172413795
T188875,C3223955,DELHI,0.29,1296.0,4468.9655172413795
T189630,C6523980,DELHI,0.29,1296.0,4468.9655172413795
T189929,C2923938,DELHI,0.29,1296.0,4468.9655172413795
T192049,C4223944,DELHI,0.29,1296.0,4468.9655172413795
T20305,C8235426,MUMBAI,0.36,1600.0,4444.444444444444
T692850,C5439157,HANUMANGARH,0.27,1200.0,4444.444444444444
T977131,C3236287,DELHI,3.88,17196.0,4431.958762886598
T1043662,C7871519,THANE,0.01,44.0,4400.0
T47338,C6542714,TEHSIL-PUNE PUNE,0.36,1582.5,4395.833333333334
T579512,C6328469,NEAR BATA MORE KOLKATA,0.11,483.0,4390.909090909091
T941051,C2837414,DELHI,0.39,1712.0,4389.74358974359
T470992,C6311318,FARIDABAD,0.03,130.49,4349.666666666667
T534573,C5623291,GAUTAM BUDDHA NAGAR,0.29,1260.0,4344.827586206897
T3633,C3415049,GHAZIABAD,1.75,7590.0,4337.142857142857
T805853,C4440079,SALEM,0.3,1300.0,4333.333333333334
T386915,C5237451,FIROZPUR,0.67,2900.0,4328.358208955224
T16001,C5413453,BANGALORE,0.72,3108.0,4316.666666666667
T422457,C3125337,THANE,0.01,43.0,4300.0
T835556,C8625018,HOWRAH,0.93,3988.0,4288.1720430107525
T670816,C2421244,NOIDA,0.32,1372.0,4287.5
T972591,C7161154,MUMBAI,0.75,3205.0,4273.333333333333
T64987,C6523325,AHMEDABAD,14.73,62943.25,4273.1330617786825
T69413,C2523334,AHMEDABAD,14.73,62943.25,4273.1330617786825
T565035,C4834062,NEW DELHI,2.06,8790.0,4266.9902912621355
T960123,C2326532,NOIDA,0.41,1749.0,4265.8536585365855
T243605,C8418514,BHOPAL,0.29,1237.0,4265.517241379311
T125918,C4936466,COIMBATORE,0.94,4000.0,4255.319148936171
T213774,C3635255,DURG,0.48,2039.0,4247.916666666667
T52281,C3390949,CHENNAI,1.42,6000.0,4225.352112676057
T584010,C7542773,GURGAON,0.31,1306.17,4213.451612903226
T575344,C4822452,BANGALORE,0.19,799.0,4205.263157894737
T54166,C7653189,MUMBAI,0.25,1046.56,4186.24
T868913,C2622484,BANGALORE,0.19,795.0,4184.210526315789
T367295,C2670441,BETUL,3.23,13500.0,4179.566563467492
T434152,C8016453,BHIWADI,4.31,18000.0,4176.334106728538
T386127,C8454172,GOHANA,0.48,2000.0,4166.666666666667
T39634,C3841128,GURGAON,0.18,750.0,4166.666666666667
T123235,C1118433,NEW DELHI,0.65,2706.0,4163.076923076923
T946927,C5726142,PARBHANI,0.06,249.0,4150.0
T672459,C1932764,MUMBAI,0.41,1700.0,4146.341463414635
T589929,C8724191,KARNAL,0.36,1487.0,4130.555555555556
T94703,C1541526,THANE,0.46,1900.0,4130.434782608695
T315640,C7539279,PUNE,0.04,165.0,4125.0
T968787,C7823346,BELLARY,0.17,700.0,4117.647058823529
T981662,C1223337,BELLARY,0.17,700.0,4117.647058823529
T843464,C1024159,DAVANGERE,0.16,653.0,4081.25
T577844,C7090935,CHENNAI,1.42,5793.0,4079.5774647887324
T804714,C1840017,SALEM,0.3,1220.0,4066.666666666667
T694547,C1142620,NAMAKKAL,0.14,568.0,4057.142857142857
T106580,C2829163,DELHI,0.84,3400.0,4047.6190476190477
T581192,C5612126,RUDRAPUR,4.45,18000.0,4044.943820224719
T531416,C2723150,BANGALORE,0.78,3145.52,4032.7179487179487
T129322,C8733178,ROAD SAKET NEW DELHI,0.15,600.0,4000.0
T663969,C7370178,JODHPUR,0.47,1874.0,3987.2340425531916
T819647,C6340834,BANGALORE,0.1,396.0,3960.0
T9340,C6540813,BANGALORE,0.1,396.0,3960.0
T358656,C2240382,NEW DELHI,1.13,4460.44,3947.29203539823
T657867,C8631650,BENGALOORU,24.43,95977.0,3928.65329512894
T671989,C7031668,BENGALOORU,24.43,95977.0,3928.65329512894
T733464,C4246116,BANGALORE,0.42,1650.0,3928.571428571429
T569691,C5270161,JODHPUR,0.47,1836.0,3906.3829787234044
T569747,C8170119,JODHPUR,0.47,1836.0,3906.3829787234044
T248083,C4141957,MUMBAI,0.69,2695.0,3905.7971014492755
T565048,C6516930,DELHI,0.01,39.0,3900.0
T936079,C7641265,DELHI,1.67,6499.0,3891.616766467066
T980403,C8916715,FARIDABAD,0.97,3772.9,3889.5876288659797
T730845,C6023348,BELLARY,0.17,661.0,3888.235294117647
T1007845,C7490955,CHENNAI,1.42,5498.0,3871.8309859154933
T801186,C1535614,PUNE,0.18,696.5,3869.444444444445
T593957,C3327386,NAVI MUMBAI,0.28,1082.27,3865.2499999999995
T822194,C3824351,MANGALORE,2.46,9500.0,3861.788617886179
T411411,C1540861,BANGALORE,0.1,386.0,3860.0
T575850,C7340849,BANGALORE,0.1,386.0,3860.0
T631508,C8716487,TRISSUR,0.39,1505.0,3858.974358974359
